geneid,chrom,mean_coverage_genome,coding_exons_genome,proportion of coding exons with coverage below 20_genome,mean_coverage_exome,coding_exons_exome,proportion of coding exons with coverage below 20_exome,Gene % GC content,Gene name,Mim Number,Gene Symbols,Gene Name,Approved Symbol,Entrez Gene ID,Ensembl Gene ID,Comments,Phenotypes,genomes any exon < 20,exomes any exon < 20,routinely tested disease,gene name
ENSG00000215186,15,16.27333333,"[29.34, 9.17, 8.31, 11.12, 7.86, 7.78, 8.0, 40.97, 15.12, 3.53, 18.33, 14.03, 22.18, 13.03, 12.79, 26.14, 26.24, 18.98]",72.22222222,20.00388889,"[0.0, 0.03, 0.08, 0.4, 0.6, 1.26, 2.6, 88.1, 14.76, 7.68, 33.28, 0.59, 42.05, 18.8, 18.6, 52.87, 28.22, 50.15]",66.66666667,53.38,GOLGA6B,,,,,,,,,",9.17,8.31,11.12,7.86,7.78,8,15.12,3.53,18.33,14.03,13.03,12.79,18.98",",0,0.03,0.08,0.4,0.6,1.26,2.6,14.76,7.68,0.59,18.8,18.6",,
ENSG00000215252,15,3.700625,"[18.04, 8.96, 2.39, 0.3, 0.01, 0.0, 0.01, 0.15, 0.79, 0.74, 4.01, 5.94, 6.31, 10.4, 0.58, 0.58]",100,6.95875,"[48.19, 13.27, 3.08, 2.0, 0.19, 0.0, 0.02, 0.17, 0.28, 1.45, 2.8, 5.44, 5.29, 29.16, 0.0, 0.0]",87.5,47.09,GOLGA8B,609619,"GOLGA8B, KIAA0855","Golgi autoantigen, golgin subfamily A, 8B",GOLGA8B,440270,ENSG00000215252,,,",18.04,8.96,2.39,0.3,0.01,0,0.01,0.15,0.79,0.74,4.01,5.94,6.31,10.4,0.58,0.58",",13.27,3.08,2,0.19,0,0.02,0.17,0.28,1.45,2.8,5.44,5.29,0,0",,
ENSG00000215271,14,32.485,"[33.63, 31.34]",0,35.46,"[69.4, 1.52]",50,45.45,HOMEZ,608119,"HOMEZ, KIAA1443",Homeodomain leucine zipper-containing factor,HOMEZ,57594,ENSG00000215271,,,,",1.52",,
ENSG00000215306,14,30.33,"[28.42, 32.24]",0,20.23,"[5.92, 34.54]",50,50.95,AL135998.1,,,,,,,,,,",5.92",,
ENSG00000215343,8,4.024,"[4.03, 3.26, 2.13, 2.49, 8.21]",100,1.562,"[0.06, 0.49, 0.2, 0.0, 7.06]",100,36.88,ZNF705D,,,,,,,,,",4.03,3.26,2.13,2.49,8.21",",0.06,0.49,0.2,0,7.06",,
ENSG00000215397,20,28.775,"[27.46, 30.09]",0,21.765,"[33.93, 9.6]",50,56.71,SCRT2,,,,,,,,,,",9.6",,
ENSG00000215405,15,6.74375,"[11.55, 0.14, 1.36, 5.55, 8.53, 13.55, 7.73, 5.54]",100,7.64,"[21.37, 0.03, 0.99, 4.49, 11.28, 22.89, 0.05, 0.02]",75,50.89,GOLGA6L6,,,,,,,,,",11.55,0.14,1.36,5.55,8.53,13.55,7.73,5.54",",0.03,0.99,4.49,11.28,0.05,0.02",,
ENSG00000215431,18,27.335,"[28.95, 25.72]",0,11.025,"[21.9, 0.15]",50,35.79,AC015989.1,,,,,,,,,,",0.15",,
ENSG00000215462,13,33.3675,"[32.69, 34.76, 33.43, 32.59]",0,21.5275,"[19.46, 19.58, 28.37, 18.7]",75,40.24,AL136218.1,,,,,,,,,,",19.46,19.58,18.7",,
ENSG00000215474,18,30.885,"[32.59, 32.28, 34.91, 32.92, 24.99, 27.62]",0,20.49166667,"[25.68, 8.82, 33.25, 23.45, 12.58, 19.17]",50,41.93,SKOR2,617138,"SKOR2, FUSSEL18, CORL2",SKI family transcriptional corepressor 2,SKOR2,652991,ENSG00000215474,,,,",8.82,12.58,19.17",,
ENSG00000215504,11,29.51,[29.51],0,5.2,[5.2],100,51.45,AP000974.1,,,,,,,,,,",5.2",,
ENSG00000215527,18,30.41,"[28.69, 32.13]",0,19.455,"[10.99, 27.92]",50,45.5,AP005482.1,,,,,,,,,,",10.99",,
ENSG00000215549,13,32.7,"[34.19, 33.6, 32.77, 29.88, 33.06]",0,12.652,"[4.31, 21.95, 11.64, 2.59, 22.77]",60,42.23,AL138815.1,,,,,,,,,,",4.31,11.64,2.59",,
ENSG00000215612,4,26.505,"[28.74, 24.27]",0,7.475,"[10.77, 4.18]",100,59.36,HMX1,142992,"HMX1, H6",Homeo box (H6 family) 1,HMX1,3166,ENSG00000215612,,"Oculoauricular syndrome, 612109 (3), Autosomal recessive",,",10.77,4.18",,
ENSG00000215749,15,5.303333333,"[7.3, 7.24, 5.94, 9.8, 1.65, 1.36, 5.86, 4.64, 3.94]",100,2.656666667,"[1.88, 0.25, 3.5, 15.58, 2.7, 0.0, 0.0, 0.0, 0.0]",100,49.43,GOLGA6L18,,,,,,,,,",7.3,7.24,5.94,9.8,1.65,1.36,5.86,4.64,3.94",",1.88,0.25,3.5,15.58,2.7,0,0,0,0",,
ENSG00000215784,1,26.315,"[32.74, 27.11, 11.61, 33.8]",25,28.23,"[0.0, 47.76, 1.29, 63.87]",50,40.19,FAM72D,614712,FAM72D,"Family with sequence similarity 72, member D",FAM72D,728833,ENSG00000215784,,,",11.61",",0,1.29",,
ENSG00000215906,1,33.305,"[32.62, 33.45, 34.71, 34.36, 33.69, 31.0]",0,21.29833333,"[7.82, 29.51, 31.19, 46.65, 7.27, 5.35]",50,52.25,LACTBL1,,,,,,,,,,",7.82,7.27,5.35",,
ENSG00000215912,1,33.57571429,"[34.66, 34.18, 30.03, 34.61, 33.07, 35.48, 33.0]",0,19.64142857,"[24.32, 39.35, 14.87, 15.32, 14.71, 20.84, 8.08]",57.14285714,59.03,TTC34,,,,,,,,,,",14.87,15.32,14.71,8.08",,
ENSG00000218891,19,30.69,[30.69],0,16.57,[16.57],100,68.34,ZNF579,,,,,,,,,,",16.57",,
ENSG00000220032,18,29.56,"[31.21, 27.91]",0,22.55,"[4.94, 40.16]",50,47.61,RP11-17M16.1,,,,,,,,,,",4.94",,
ENSG00000221869,8,26.64,[26.64],0,17.57,[17.57],100,70.02,CEBPD,116898,CEBPD,"CCAAT/enhancer-binding protein (C/EBP), delta",CEBPD,1052,ENSG00000221869,earlier mapped to 8q11,,,",17.57",,
ENSG00000221944,2,36.25,[36.25],0,14.29,[14.29],100,43.38,TIGD1,612972,TIGD1,TIGGER transposable element-derived gene 1,TIGD1,200765,ENSG00000221944,,,,",14.29",,
ENSG00000221953,1,29.95,[29.95],0,9.17,[9.17],100,64.53,C1orf229,,,,,,,,,,",9.17",,
ENSG00000222017,2,31.85,"[28.53, 32.15, 33.41, 33.31]",0,20.45,"[0.38, 12.41, 49.76, 19.25]",75,38.35,AC011997.1,,,,,,,,,,",0.38,12.41,19.25",,
ENSG00000222020,2,33.945,"[33.86, 34.03]",0,27.705,"[17.85, 37.56]",50,64.05,AC062017.1,,,,,,,,,,",17.85",,
ENSG00000222022,2,33.635,"[33.64, 33.63]",0,18.925,"[29.73, 8.12]",50,44.62,AC112721.1,,,,,,,,,,",8.12",,
ENSG00000222038,2,18.27533333,"[15.3, 24.91, 22.82, 16.89, 27.7, 19.81, 2.99, 16.84, 19.58, 32.77, 5.43, 14.11, 11.21, 20.17, 23.6]",60,10.44466667,"[28.4, 0.1, 0.12, 14.04, 18.22, 20.94, 0.71, 3.12, 5.78, 2.38, 1.78, 5.02, 6.03, 2.26, 47.77]",80,37.56,POTEJ,,,,,,,,,",15.3,16.89,19.81,2.99,16.84,19.58,5.43,14.11,11.21",",0.1,0.12,14.04,18.22,0.71,3.12,5.78,2.38,1.78,5.02,6.03,2.26",,
ENSG00000223417,11,27.24666667,"[12.55, 30.2, 30.19, 30.19, 30.19, 30.16]",16.66666667,0.8,"[4.79, 0.01, 0.0, 0.0, 0.0, 0.0]",100,37.43,TRIM49D1,,,,,,,,,",12.55",",4.79,0.01,0,0,0,0",,
ENSG00000223474,1,32.24,[32.24],0,16.07,[16.07],100,61.77,AL020996.1,,,,,,,,,,",16.07",,
ENSG00000223496,16,26.51,[26.51],0,6.86,[6.86],100,63.76,EXOSC6,606490,"EXOSC6, MTR3",Exosome component 6,EXOSC6,118460,ENSG00000223496,,,,",6.86",,
ENSG00000223524,8,0.99,[0.99],100,0.03,[0.03],100,63.71,REXO1L11P,,,,,,,,,",0.99",",0.03",,
ENSG00000223569,4,0.85,[0.85],100,4.02,[4.02],100,52.26,USP17L15,,,,,,,,,",0.85",",4.02",,
ENSG00000223572,15,14.15555556,"[1.02, 1.02, 1.02, 0.91, 8.64, 24.76, 29.25, 30.2, 30.58]",55.55555556,35.38555556,"[0.0, 0.0, 0.01, 5.43, 15.54, 65.62, 70.68, 75.86, 85.33]",55.55555556,50.24,CKMT1A,613415,CKMT1A,"Creatine kinase, mitochondrial 1A",CKMT1A,548596,ENSG00000223572,telomeric to CKMT1B,,",1.02,1.02,1.02,0.91,8.64",",0,0,0.01,5.43,15.54",,
ENSG00000224226,17,9.533076923,"[8.69, 5.14, 2.85, 9.53, 2.25, 13.43, 2.11, 28.37, 18.22, 15.39, 10.83, 3.56, 3.56]",92.30769231,3.133846154,"[4.13, 0.35, 0.03, 0.01, 0.01, 10.07, 0.02, 22.0, 1.2, 2.77, 0.15, 0.0, 0.0]",92.30769231,59.93,TBC1D3B,,,,,,,,,",8.69,5.14,2.85,9.53,2.25,13.43,2.11,18.22,15.39,10.83,3.56,3.56",",4.13,0.35,0.03,0.01,0.01,10.07,0.02,1.2,2.77,0.15,0,0",,
ENSG00000224361,2,34.415,"[33.5, 35.33]",0,22.45,"[14.18, 30.72]",50,50.6,AC011239.1,,,,,,,,,,",14.18",,
ENSG00000224389,6,5.602926829,"[1.34, 1.34, 1.34, 1.34, 1.34, 1.34, 1.34, 1.34, 1.34, 1.34, 1.34, 1.34, 1.34, 1.34, 1.34, 1.34, 1.33, 1.11, 1.6, 17.56, 6.69, 0.96, 0.34, 2.91, 21.13, 21.36, 18.12, 29.87, 36.51, 24.66, 6.53, 1.76, 1.76, 1.76, 1.76, 1.76, 1.76, 1.76, 1.76, 1.76, 1.76]",87.80487805,12.46292683,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.27, 1.65, 5.46, 64.23, 20.41, 2.43, 1.66, 8.32, 77.64, 71.31, 60.46, 85.85, 73.62, 30.92, 6.75, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",80.48780488,52.31,C4B,120820,"C4B, C4F, C4BD",Complement component-4B,C4B,721,ENSG00000224389,10kb from C4S,"C4B deficiency, 614379 (3)",",1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.34,1.33,1.11,1.6,17.56,6.69,0.96,0.34,2.91,18.12,6.53,1.76,1.76,1.76,1.76,1.76,1.76,1.76,1.76,1.76,1.76",",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,1.65,5.46,2.43,1.66,8.32,6.75,0,0,0,0,0,0,0,0,0,0",,
ENSG00000224474,10,27.375,"[31.87, 23.38, 29.57, 24.68]",0,18.245,"[28.82, 6.2, 29.05, 8.91]",50,49.12,AL355490.1,,,,,,,,,,",6.2,8.91",,
ENSG00000224712,16,3.85,"[5.48, 5.48, 3.68, 3.48, 3.45, 3.98, 1.6, 3.65]",100,0.28875,"[0.0, 0.0, 0.18, 0.06, 0.03, 0.25, 0.17, 1.62]",100,45.95,NPIPA3,,,,,,,,,",5.48,5.48,3.68,3.48,3.45,3.98,1.6,3.65",",0,0,0.18,0.06,0.03,0.25,0.17,1.62",,
ENSG00000224730,19,33.325,"[33.47, 33.18]",0,27.285,"[37.35, 17.22]",50,48.47,AC009892.10,,,,,,,,,,",17.22",,
ENSG00000224838,5,25.41,[25.41],0,1.27,[1.27],100,49.07,FKSG52,,,,,,,,,,",1.27",,
ENSG00000224867,1,33.04333333,"[30.29, 34.55, 34.29]",0,18.48333333,"[13.8, 24.91, 16.74]",66.66666667,41.58,AC096644.1,,,,,,,,,,",13.8,16.74",,
ENSG00000225119,10,28.8775,"[28.05, 29.25, 25.35, 32.86]",0,0.34,"[0.1, 0.06, 0.14, 1.06]",100,44.68,LINC00999,,,,,,,,,,",0.1,0.06,0.14,1.06",,
ENSG00000225556,1,29.87,[29.87],0,15.17,[15.17],100,66.3,C2CD4D,,,,,,,,,,",15.17",,
ENSG00000225828,1,30.97,"[29.59, 31.96, 31.36]",0,4.486666667,"[4.16, 1.09, 8.21]",100,61.28,FAM229A,,,,,,,,,,",4.16,1.09,8.21",,
ENSG00000225899,10,20.3825,"[24.73, 8.35, 12.42, 36.03]",50,28.5875,"[56.17, 3.75, 1.15, 53.28]",50,44.33,FRG2B,,,,,,,,,",8.35,12.42",",3.75,1.15",,
ENSG00000225932,7,8.25,[8.25],100,10.98,[10.98],100,41.85,CTAGE4,,,,,,,,,",8.25",",10.98",,
ENSG00000225940,5,30.89,"[32.17, 32.39, 23.4, 34.15, 32.34]",0,20.348,"[17.36, 11.85, 23.08, 37.33, 12.12]",60,42.46,AC022431.2,,,,,,,,,,",17.36,11.85,12.12",,
ENSG00000226104,19,27.555,"[27.5, 27.61]",0,12.19,"[8.14, 16.24]",100,51.72,AC011475.1,,,,,,,,,,",8.14,16.24",,
ENSG00000226124,2,33.225,"[33.0, 31.03, 34.2, 34.67]",0,23.2025,"[15.97, 35.82, 16.49, 24.53]",50,40.08,FTCDNL1,614308,"FTCDNL1, FONG",Formiminotransferase cyclodeaminase N-terminal like,FTCDNL1,348751,ENSG00000226124,,,,",15.97,16.49",,
ENSG00000226174,14,31.54333333,"[35.21, 27.12, 32.3]",0,14.74333333,"[27.93, 1.33, 14.97]",66.66666667,55.6,TEX22,,,,,,,,,,",1.33,14.97",,
ENSG00000226364,17,32.96,"[33.31, 32.22, 33.35]",0,0.14,"[0.25, 0.08, 0.09]",100,36.07,AC102948.2,,,,,,,,,,",0.25,0.08,0.09",,
ENSG00000226490,8,30.405,"[32.62, 28.19]",0,15.165,"[22.08, 8.25]",50,60.32,AC138647.1,,,,,,,,,,",8.25",,
ENSG00000226524,6,32.33,"[32.93, 31.73]",0,31.345,"[62.58, 0.11]",50,40.31,RP1-102H19.8,,,,,,,,,,",0.11",,
ENSG00000227124,3,16.675,"[13.3, 9.15, 10.38, 33.87]",75,15.565,"[14.15, 9.61, 5.92, 32.58]",75,41.48,ZNF717,,,,,,,,,",13.3,9.15,10.38",",14.15,9.61,5.92",,
ENSG00000227140,4,0.01,[0.01],100,0.17,[0.17],100,52.42,USP17L5,,,,,,,,,",0.01",",0.17",,
ENSG00000227151,13,16.86,"[16.86, 16.86]",100,0,"[0.0, 0.0]",100,49.77,PRR20D,,,,,,,,,",16.86,16.86",",0,0",,
ENSG00000227551,4,0.4,[0.4],100,0.01,[0.01],100,52.17,USP17L12,,,,,,,,,",0.4",",0.01",,
ENSG00000227921,9,6.75,[6.75],100,2.31,[2.31],100,33.99,AL353791.1,,,,,,,,,",6.75",",2.31",,
ENSG00000228008,3,34.375,"[34.68, 34.07]",0,0.41,"[0.64, 0.18]",100,53.1,CTD-2330K9.3,,,,,,,,,,",0.64,0.18",,
ENSG00000228049,7,7.15,"[3.57, 1.87, 8.26, 14.9]",100,12.86,"[0.91, 1.66, 24.07, 24.8]",50,51.82,POLR2J2,,,,,,,,,",3.57,1.87,8.26,14.9",",0.91,1.66",,
ENSG00000228120,21,33.575,"[32.21, 34.94]",0,10.73,"[17.13, 4.33]",100,60.4,AP001631.10,,,,,,,,,,",17.13,4.33",,
ENSG00000228146,16,33.492,"[33.68, 33.33, 34.37, 33.52, 32.56]",0,20.758,"[12.29, 13.68, 28.4, 35.08, 14.34]",60,60.85,CASP16,,,,,,,,,,",12.29,13.68,14.34",,
ENSG00000228208,1,31.98,"[30.92, 31.58, 33.44]",0,12.18333333,"[9.71, 1.18, 25.66]",66.66666667,40.57,C1orf143,,,,,,,,,,",9.71,1.18",,
ENSG00000228300,19,30.63,"[29.32, 31.94]",0,22.215,"[10.45, 33.98]",50,64.69,C19orf24,,,,,,,,,,",10.45",,
ENSG00000228325,2,64.48,"[64.75, 64.21]",0,0.005,"[0.0, 0.01]",100,49.02,RP11-685N3.1,,,,,,,,,,",0,0.01",,
ENSG00000228537,9,7.82,[7.82],100,1.03,[1.03],100,38.58,AL353608.1,,,,,,,,,",7.82",",1.03",,
ENSG00000228570,10,7.602857143,"[9.39, 3.23, 12.57, 3.36, 7.91, 6.71, 10.05]",100,10.91571429,"[12.12, 2.16, 5.75, 2.2, 11.99, 21.78, 20.41]",71.42857143,58.18,NUTM2E,,,,,,,,,",9.39,3.23,12.57,3.36,7.91,6.71,10.05",",12.12,2.16,5.75,2.2,11.99",,
ENSG00000228594,1,24.39,[24.39],0,9.25,[9.25],100,70.31,C1orf233,,,,,,,,,,",9.25",,
ENSG00000228696,17,19.86333333,"[6.1, 11.87, 41.62]",66.66666667,3.283333333,"[2.06, 7.77, 0.02]",100,43.64,ARL17B,,,,,,,,,",6.1,11.87",",2.06,7.77,0.02",,
ENSG00000228835,18,29.79,"[33.51, 31.89, 24.37, 29.39]",0,34.075,"[84.47, 9.48, 11.21, 31.14]",50,55.77,AC012123.1,,,,,,,,,,",9.48,11.21",,
ENSG00000228856,4,0.01,[0.01],100,0.01,[0.01],100,52.35,USP17L30,,,,,,,,,",0.01",",0.01",,
ENSG00000228919,4,28.99,[28.99],0,5.29,[5.29],100,71.35,AC097381.1,,,,,,,,,,",5.29",,
ENSG00000229183,11,3.34,"[2.65, 2.61, 2.61, 2.61, 2.61, 2.61, 2.53, 5.04, 6.79]",100,1.153333333,"[0.09, 0.0, 0.0, 0.0, 0.0, 0.0, 2.66, 6.28, 1.35]",100,51.03,PGA4,169720,PGA4,Pepsinogen A4,PGA4,643847,ENSG00000229183,,,",2.65,2.61,2.61,2.61,2.61,2.61,2.53,5.04,6.79",",0.09,0,0,0,0,0,2.66,6.28,1.35",,
ENSG00000229544,10,29.45,"[26.09, 32.81]",0,25.805,"[10.45, 41.16]",50,63.82,NKX1-2,,,,,,,,,,",10.45",,
ENSG00000229571,1,23.305,"[3.3, 43.31]",50,27.935,"[3.15, 52.72]",50,48.48,PRAMEF26,,,,,,,,,",3.3",",3.15",,
ENSG00000229579,4,0.02,[0.02],100,0.15,[0.15],100,52.35,USP17L26,,,,,,,,,",0.02",",0.15",,
ENSG00000229615,2,28.325,"[29.67, 26.98]",0,11.38,"[12.5, 10.26]",100,48.88,AC111200.1,,,,,,,,,,",12.5,10.26",,
ENSG00000229665,13,16.86,"[16.86, 16.86]",100,0,"[0.0, 0.0]",100,49.77,PRR20C,,,,,,,,,",16.86,16.86",",0,0",,
ENSG00000229729,3,32.36285714,"[31.65, 32.25, 31.78, 33.07, 31.08, 33.85, 32.86]",0,18.11,"[17.42, 22.46, 18.76, 14.45, 28.96, 16.03, 8.69]",71.42857143,35.65,RP11-159G9.5,,,,,,,,,,",17.42,18.76,14.45,16.03,8.69",,
ENSG00000229859,11,11.48111111,"[30.45, 18.05, 3.03, 11.33, 3.39, 3.38, 7.03, 23.1, 3.57]",77.77777778,21.99777778,"[88.23, 54.4, 1.22, 3.36, 0.02, 0.0, 15.41, 33.98, 1.36]",66.66666667,53.02,PGA3,169710,PGA3,Pepsinogen A3,PGA3,643834,ENSG00000229859,,,",18.05,3.03,11.33,3.39,3.38,7.03,3.57",",1.22,3.36,0.02,0,15.41,1.36",,
ENSG00000229924,4,17.2925,"[21.87, 18.95, 15.07, 13.28]",75,11.755,"[6.39, 13.01, 14.32, 13.3]",100,53.95,FAM90A26,,,,,,,,,",18.95,15.07,13.28",",6.39,13.01,14.32,13.3",,
ENSG00000230000,7,0.92,[0.92],100,1.93,[1.93],100,51.8,AC006455.1,,,,,,,,,",0.92",",1.93",,
ENSG00000230031,15,7.192727273,"[4.82, 2.6, 27.9, 8.16, 2.82, 3.44, 3.35, 11.11, 1.55, 0.33, 13.04]",90.90909091,3.143636364,"[0.14, 0.02, 15.32, 0.08, 0.1, 0.16, 0.18, 3.31, 0.32, 0.04, 14.91]",100,36.34,POTEB2,,,,,,,,,",4.82,2.6,8.16,2.82,3.44,3.35,11.11,1.55,0.33,13.04",",0.14,0.02,15.32,0.08,0.1,0.16,0.18,3.31,0.32,0.04,14.91",,
ENSG00000230178,5,6.84,[6.84],100,0,[0.0],100,45.73,OR4F3,,,,,,,,,",6.84",",0",,
ENSG00000230430,4,0,[0.0],100,0.03,[0.03],100,52.35,USP17L25,,,,,,,,,",0",",0.03",,
ENSG00000230493,17,1.17,"[1.17, 1.17, 1.17]",100,0,"[0.0, 0.0, 0.0]",100,54.93,AC106017.1,,,,,,,,,",1.17,1.17,1.17",",0,0,0",,
ENSG00000230522,19,9.29,"[3.28, 15.3]",100,10.43,"[0.58, 20.28]",50,47.37,MBD3L2,607964,MBD3L2,Methyl-CpG binding domain protein 3-like 2,MBD3L2,125997,ENSG00000230522,,,",3.28,15.3",",0.58",,
ENSG00000230567,8,1.473333333,"[1.25, 1.46, 2.18, 1.52, 1.24, 1.19]",100,1.058333333,"[0.03, 0.44, 5.27, 0.33, 0.21, 0.07]",100,65.02,FAM203B,,,,,,,,,",1.25,1.46,2.18,1.52,1.24,1.19",",0.03,0.44,5.27,0.33,0.21,0.07",,
ENSG00000230610,1,25.955,"[30.85, 21.06]",0,13.15,"[16.29, 10.01]",100,40,AL929472.1,,,,,,,,,,",16.29,10.01",,
ENSG00000230778,15,31.62,[31.62],0,10.02,[10.02],100,73.84,ANKRD63,,,,,,,,,,",10.02",,
ENSG00000231051,4,0,[0.0],100,0.01,[0.01],100,52.35,USP17L28,,,,,,,,,",0",",0.01",,
ENSG00000231122,10,5.205,"[0.34, 10.07]",100,3.295,"[0.08, 6.51]",100,47.06,FAM25E,,,,,,,,,",0.34,10.07",",0.08,6.51",,
ENSG00000231145,2,31.905,"[30.62, 33.19]",0,15.97,"[8.73, 23.21]",50,49.4,AC013468.1,,,,,,,,,,",8.73",,
ENSG00000231360,1,9.4,"[3.29, 15.51]",100,8.69,"[3.3, 14.08]",100,39.62,AL592284.1,,,,,,,,,",3.29,15.51",",3.3,14.08",,
ENSG00000231396,4,5.57,[5.57],100,11.82,[11.82],100,51.98,USP17L10,,,,,,,,,",5.57",",11.82",,
ENSG00000231637,4,0,[0.0],100,0.02,[0.02],100,52.35,USP17L29,,,,,,,,,",0",",0.02",,
ENSG00000231672,2,32.57,"[33.69, 32.96, 31.16, 32.47]",0,23.015,"[19.66, 36.21, 13.63, 22.56]",50,42.3,DIRC3,,,,,,,,,,",19.66,13.63",,
ENSG00000231997,9,2.48,[2.48],100,0.76,[0.76],100,57.29,FAM27D1,,,,,,,,,",2.48",",0.76",,
ENSG00000232196,16,33.28,[33.28],0,11.73,[11.73],100,40.21,MTRNR2L4,,,,,,,,,,",11.73",,
ENSG00000232237,1,31.24,[31.24],0,0.22,[0.22],100,50.63,ASCL5,,,,,,,,,,",0.22",,
ENSG00000232264,4,0,[0.0],100,0.07,[0.07],100,52.35,USP17L24,,,,,,,,,",0",",0.07",,
ENSG00000232399,4,0.54,[0.54],100,0.25,[0.25],100,49.56,USP17L13,,,,,,,,,",0.54",",0.25",,
ENSG00000232423,1,6.926666667,"[3.86, 15.22, 1.7]",100,15.24,"[4.21, 41.13, 0.38]",66.66666667,45.87,PRAMEF6,,,,,,,,,",3.86,15.22,1.7",",4.21,0.38",,
ENSG00000232653,15,7.436315789,"[23.9, 5.84, 1.6, 0.64, 19.14, 16.11, 9.72, 15.32, 4.18, 0.9, 0.35, 0.35, 0.35, 0.99, 6.38, 19.71, 9.55, 3.13, 3.13]",94.73684211,4.744736842,"[22.31, 0.27, 0.35, 0.08, 14.65, 7.93, 10.81, 32.74, 0.38, 0.18, 0.01, 0.0, 0.0, 0.0, 0.0, 0.14, 0.03, 0.09, 0.18]",89.47368421,53.43,GOLGA8N,,,,,,,,,",5.84,1.6,0.64,19.14,16.11,9.72,15.32,4.18,0.9,0.35,0.35,0.35,0.99,6.38,19.71,9.55,3.13,3.13",",0.27,0.35,0.08,14.65,7.93,10.81,0.38,0.18,0.01,0,0,0,0,0.14,0.03,0.09,0.18",,
ENSG00000232833,9,30.53,[30.53],0,17.63,[17.63],100,55.32,FAM27E3,,,,,,,,,,",17.63",,
ENSG00000232838,20,32.13,"[30.17, 34.09]",0,18.56,"[10.96, 26.16]",50,45.08,PET117,614771,PET117,"PET117, S. cerevisiae, homolog of",PET117,100303755,ENSG00000232838,,,,",10.96",,
ENSG00000232866,9,22.88,[22.88],0,1.96,[1.96],100,44.76,AL513478.1,,,,,,,,,,",1.96",,
ENSG00000232948,8,19.995,"[32.97, 7.02]",50,1.32,"[0.1, 2.54]",100,36.36,DEFB130,,,,,,,,,",7.02",",0.1,2.54",,
ENSG00000233024,16,1.1925,"[0.41, 0.41, 0.41, 0.41, 0.48, 2.01, 2.94, 2.47]",100,0.47875,"[0.0, 0.0, 0.0, 0.0, 0.74, 2.61, 0.0, 0.48]",100,48.8,NPIPA7,,,,,,,,,",0.41,0.41,0.41,0.41,0.48,2.01,2.94,2.47",",0,0,0,0,0.74,2.61,0,0.48",,
ENSG00000233050,8,17.895,"[30.86, 4.93]",50,0.955,"[0.13, 1.78]",100,36.32,DEFB130,,,,,,,,,",4.93",",0.13,1.78",,
ENSG00000233136,4,1.6,[1.6],100,0.27,[0.27],100,52.42,USP17L11,,,,,,,,,",1.6",",0.27",,
ENSG00000233198,9,34.425,"[33.7, 35.15]",0,23.685,"[8.77, 38.6]",50,66.09,RNF224,,,,,,,,,,",8.77",,
ENSG00000233232,16,7.302857143,"[8.6, 1.75, 1.08, 1.96, 5.68, 10.37, 21.68]",85.71428571,9.938571429,"[11.59, 0.02, 0.03, 0.59, 2.24, 2.0, 53.1]",85.71428571,45.75,NPIPB7,,,,,,,,,",8.6,1.75,1.08,1.96,5.68,10.37",",11.59,0.02,0.03,0.59,2.24,2",,
ENSG00000233434,9,9.93,[9.93],100,0.08,[0.08],100,45,BX649567.1,,,,,,,,,",9.93",",0.08",,
ENSG00000233436,11,33.71,"[33.59, 33.83]",0,32.875,"[48.03, 17.72]",50,45.75,BTBD18,,,,,,,,,,",17.72",,
ENSG00000233493,19,20.42,[20.42],0,11.73,[11.73],100,57.75,TMEM238,,,,,,,,,,",11.73",,
ENSG00000233539,7,33.56,"[35.24, 33.05, 32.39]",0,14.32666667,"[20.5, 10.77, 11.71]",66.66666667,38.39,AC011294.3,,,,,,,,,,",10.77,11.71",,
ENSG00000233788,9,0.845,"[0.93, 0.74, 1.12, 0.59]",100,0.015,"[0.03, 0.01, 0.0, 0.02]",100,52.89,SPATA31A5,,,,,,,,,",0.93,0.74,1.12,0.59",",0.03,0.01,0,0.02",,
ENSG00000233812,15,6.97,[6.97],100,4.72,[4.72],100,52.45,AC139426.2,,,,,,,,,",6.97",",4.72",,
ENSG00000233828,5,31.3,"[30.67, 31.93]",0,14.39,"[5.53, 23.25]",50,37.95,AC008394.1,,,,,,,,,,",5.53",,
ENSG00000233863,8,33.75,[33.75],0,13.75,[13.75],100,36.47,AC012215.1,,,,,,,,,,",13.75",,
ENSG00000233917,15,8.624545455,"[9.31, 4.59, 6.59, 4.46, 0.63, 16.79, 21.35, 18.03, 6.88, 3.27, 2.97]",90.90909091,1.635454545,"[0.21, 0.0, 7.26, 1.3, 0.07, 1.15, 0.09, 5.64, 1.85, 0.25, 0.17]",100,36.64,POTEB,,,,,,,,,",9.31,4.59,6.59,4.46,0.63,16.79,18.03,6.88,3.27,2.97",",0.21,0,7.26,1.3,0.07,1.15,0.09,5.64,1.85,0.25,0.17",,
