geneid,chrom,mean_coverage_genome,coding_exons_genome,proportion of coding exons with coverage below 20_genome,mean_coverage_exome,coding_exons_exome,proportion of coding exons with coverage below 20_exome,Gene % GC content,Gene name,Mim Number,Gene Symbols,Gene Name,Approved Symbol,Entrez Gene ID,Ensembl Gene ID,Comments,Phenotypes,genomes any exon < 20,exomes any exon < 20,routinely tested disease,gene name
ENSG00000256713,11,15.97,"[3.6, 3.4, 3.4, 3.4, 4.72, 32.25, 31.57, 29.34, 32.05]",55.55555556,40.87222222,"[0.14, 0.0, 0.0, 0.0, 7.78, 94.64, 98.65, 71.05, 95.59]",55.55555556,52.12,PGA5,169730,PGA5,Pepsinogen A5,PGA5,5222,ENSG00000256713,pter-5'HRAS--5'INS--cen,,",3.6,3.4,3.4,3.4,4.72",",0.14,0,0,0,7.78",,
ENSG00000256977,2,5.31,"[5.31, 5.31, 5.31]",100,0,"[0.0, 0.0, 0.0]",100,41.75,LIMS3,,,,,,,,,",5.31,5.31,5.31",",0,0,0",,
ENSG00000257207,2,17.77,"[28.08, 28.08, 28.05, 7.25, 7.58, 7.58]",50,0.095,"[0.0, 0.0, 0.0, 0.57, 0.0, 0.0]",100,42.49,LIMS3,,,,,,,,,",7.25,7.58,7.58",",0,0,0,0.57,0,0",,
ENSG00000258130,16,8.832,"[12.29, 0.73, 0.12, 18.15, 12.87]",100,7.426,"[10.45, 5.4, 1.48, 14.09, 5.71]",100,58.35,RP11-347C12.3,,,,,,,,,",12.29,0.73,0.12,18.15,12.87",",10.45,5.4,1.48,14.09,5.71",,
ENSG00000258150,16,1.236,"[2.01, 0.73, 0.68, 0.72, 2.04]",100,0.602,"[1.27, 0.58, 0.16, 0.28, 0.72]",100,61.56,RP11-345J4.3,,,,,,,,,",2.01,0.73,0.68,0.72,2.04",",1.27,0.58,0.16,0.28,0.72",,
ENSG00000258389,4,0.7,[0.7],100,0,[0.0],100,73.16,DUX4,,,,,,,,,",0.7",",0",,
ENSG00000258697,4,0.08,[0.08],100,0,[0.0],100,73.16,DUX4L6,,,,,,,,,",0.08",",0",,
ENSG00000258755,4,0.12,[0.12],100,0,[0.0],100,73.11,DUX4L7,,,,,,,,,",0.12",",0",,
ENSG00000258834,4,12.31,[12.31],100,2.36,[2.36],100,72.87,DUX4L4,,,,,,,,,",12.31",",2.36",,
ENSG00000259034,4,0.68,[0.68],100,0,[0.0],100,73.16,DUX4L3,,,,,,,,,",0.68",",0",,
ENSG00000259063,4,0.08,[0.08],100,0,[0.0],100,73.28,DUX4L5,,,,,,,,,",0.08",",0",,
ENSG00000259128,4,0.63,[0.63],100,0,[0.0],100,73.28,DUX4L2,,,,,,,,,",0.63",",0",,
ENSG00000259243,15,3.074444444,"[3.55, 0.95, 0.75, 2.92, 1.44, 5.1, 8.97, 2.08, 1.91]",100,4.394444444,"[0.88, 0.1, 0.33, 10.38, 3.01, 2.38, 22.46, 0.01, 0.0]",88.88888889,53.67,GOLGA6L19,,,,,,,,,",3.55,0.95,0.75,2.92,1.44,5.1,8.97,2.08,1.91",",0.88,0.1,0.33,10.38,3.01,2.38,0.01,0",,
ENSG00000259363,15,22.895,"[12.7, 33.09]",50,20.2,"[13.57, 26.83]",50,36.24,CTD-2054N24.2,,,,,,,,,",12.7",",13.57",,
ENSG00000259455,15,12.4175,"[12.05, 11.14, 9.53, 16.35, 11.78, 16.31, 19.94, 2.24]",100,11.7525,"[24.31, 0.51, 6.94, 16.33, 9.44, 20.87, 15.5, 0.12]",75,51.56,RP11-467N20.5,,,,,,,,,",12.05,11.14,9.53,16.35,11.78,16.31,19.94,2.24",",0.51,6.94,16.33,9.44,15.5,0.12",,
ENSG00000259511,15,26.14333333,"[12.7, 32.56, 33.17]",33.33333333,5.51,"[8.31, 0.05, 8.17]",100,43.75,UBE2Q2L,,,,,,,,,",12.7",",8.31,0.05,8.17",,
ENSG00000259680,16,23.49333333,"[18.65, 30.32, 21.51]",33.33333333,46.18333333,"[10.98, 93.66, 33.91]",33.33333333,53.29,RP11-812E19.9,,,,,,,,,",18.65",",10.98",,
ENSG00000259752,15,6.01,[6.01],100,0.07,[0.07],100,57.48,FKSG62,,,,,,,,,",6.01",",0.07",,
ENSG00000261052,16,2.937142857,"[4.98, 2.06, 7.22, 0.96, 0.96, 0.85, 3.53]",100,3.654285714,"[9.31, 5.51, 5.94, 0.0, 0.0, 1.43, 3.39]",100,56.19,SULT1A3,600641,"SULT1A3, STM","Sulfotransferase family 1A, phenol-preferring, member 3",SULT1A3,6818,ENSG00000261052,,,",4.98,2.06,7.22,0.96,0.96,0.85,3.53",",9.31,5.51,5.94,0,0,1.43,3.39",,
ENSG00000261086,15,21.02666667,"[0.22, 33.52, 29.34]",33.33333333,12.45333333,"[0.0, 16.79, 20.57]",66.66666667,45.68,RP11-379H8.1,,,,,,,,,",0.22",",0,16.79",,
ENSG00000261247,15,10.90421053,"[14.02, 20.59, 4.4, 0.67, 0.41, 0.61, 1.1, 4.2, 20.91, 17.45, 19.74, 5.5, 15.68, 22.57, 4.06, 17.54, 9.6, 12.63, 15.5]",84.21052632,12.67578947,"[0.0, 2.19, 0.12, 0.04, 0.11, 0.43, 1.66, 4.49, 30.0, 10.52, 33.15, 8.9, 44.57, 26.79, 1.51, 40.81, 16.05, 11.54, 7.96]",73.68421053,53.07,GOLGA8T,,,,,,,,,",14.02,4.4,0.67,0.41,0.61,1.1,4.2,17.45,19.74,5.5,15.68,4.06,17.54,9.6,12.63,15.5",",0,2.19,0.12,0.04,0.11,0.43,1.66,4.49,10.52,8.9,1.51,16.05,11.54,7.96",,
ENSG00000261509,16,10.11,"[10.11, 10.11]",100,0,"[0.0, 0.0]",100,50.87,TP53TG3B,,,,,,,,,",10.11,10.11",",0,0",,
ENSG00000261739,15,18.37684211,"[5.88, 6.76, 10.1, 18.12, 35.85, 18.26, 11.91, 13.49, 26.26, 20.54, 29.1, 24.49, 11.97, 14.26, 9.67, 31.65, 17.89, 20.49, 22.47]",57.89473684,25.94578947,"[3.21, 1.19, 4.82, 8.82, 15.68, 7.18, 7.82, 14.5, 39.29, 16.39, 73.17, 66.3, 17.27, 6.27, 19.73, 80.63, 38.68, 22.42, 49.6]",63.15789474,50.37,GOLGA8S,,,,,,,,,",5.88,6.76,10.1,18.12,18.26,11.91,13.49,11.97,14.26,9.67,17.89",",3.21,1.19,4.82,8.82,15.68,7.18,7.82,14.5,16.39,17.27,6.27,19.73",,
ENSG00000261740,16,23.88,"[33.86, 33.76, 25.64, 13.07, 13.07]",40,0.434,"[0.0, 0.0, 2.17, 0.0, 0.0]",100,43.95,RP11-345J4.5,,,,,,,,,",13.07,13.07",",0,0,2.17,0,0",,
ENSG00000261794,15,20.25263158,"[16.09, 29.96, 21.91, 6.94, 20.82, 24.81, 30.32, 22.97, 25.13, 32.72, 20.78, 10.14, 11.9, 24.68, 10.87, 24.04, 12.0, 17.33, 21.39]",36.84210526,32.75368421,"[29.3, 45.13, 15.8, 1.54, 16.89, 36.63, 73.4, 41.48, 41.07, 92.56, 19.4, 9.78, 14.8, 32.5, 11.42, 57.97, 14.87, 11.78, 56.0]",47.36842105,53.12,GOLGA8H,,,,,,,,,",16.09,6.94,10.14,11.9,10.87,12,17.33",",15.8,1.54,16.89,19.4,9.78,14.8,11.42,14.87,11.78",,
ENSG00000266996,18,14.61,[14.61],100,15.4,[15.4],100,64.78,TCEB3CL2,,,,,,,,,",14.61",",15.4",,
ENSG00000267335,19,11.255,"[13.82, 8.69]",100,13.85,"[17.73, 9.97]",100,56.91,CTB-60B18.6,,,,,,,,,",13.82,8.69",",17.73,9.97",,
ENSG00000267368,7,18.675,"[9.44, 28.22, 60.94, 6.66, 4.81, 1.98]",66.66666667,12.45833333,"[3.24, 10.46, 57.53, 1.93, 1.43, 0.16]",83.33333333,57.17,UPK3BL,,,,,,,,,",9.44,6.66,4.81,1.98",",3.24,10.46,1.93,1.43,0.16",,
ENSG00000267645,7,7.15,"[3.57, 1.87, 8.26, 14.9]",100,12.86,"[0.91, 1.66, 24.07, 24.8]",50,51.83,POLR2J2,609881,"POLR2J2, RPB11",RNA polymerase II polypeptide J-related gene,POLR2J2,246721,ENSG00000267645,,,",3.57,1.87,8.26,14.9",",0.91,1.66",,
ENSG00000267885,1,19.43,[19.43],100,0.87,[0.87],100,50.93,FKSG48,,,,,,,,,",19.43",",0.87",,
ENSG00000267906,7,8.97,[8.97],100,0.1,[0.1],100,48.29,AC073333.1,,,,,,,,,",8.97",",0.1",,
ENSG00000267985,7,8.096666667,"[15.18, 5.5, 3.61]",100,0.05,"[0.13, 0.02, 0.0]",100,51.33,AC005488.1,,,,,,,,,",15.18,5.5,3.61",",0.13,0.02,0",,
ENSG00000268181,7,0,[0.0],100,0,[0.0],100,72.04,AC073188.1,,,,,,,,,",0",",0",,
ENSG00000268218,16,9.94,[9.94],100,12.69,[12.69],100,53.82,AC137932.1,,,,,,,,,",9.94",",12.69",,
ENSG00000268301,12,15.77,[15.77],100,0.4,[0.4],100,30.16,AC018630.1,,,,,,,,,",15.77",",0.4",,
ENSG00000268531,15,17.69,[17.69],100,0.12,[0.12],100,67.25,DKFZP547L112,,,,,,,,,",17.69",",0.12",,
ENSG00000268578,9,19.23,[19.23],100,0.11,[0.11],100,65.56,AL354718.1,,,,,,,,,",19.23",",0.11",,
ENSG00000268708,9,10,[10.0],100,0.41,[0.41],100,62.35,BX088651.2,,,,,,,,,",10",",0.41",,
ENSG00000268822,2,15.48,[15.48],100,0.68,[0.68],100,63.6,AC011298.1,,,,,,,,,",15.48",",0.68",,
ENSG00000268882,10,24.56333333,"[14.41, 26.54, 32.74]",33.33333333,0.53,"[0.1, 0.76, 0.73]",100,78.33,AL360181.1,,,,,,,,,",14.41",",0.1,0.76,0.73",,
ENSG00000268885,5,27.08,"[32.97, 18.16, 30.11]",33.33333333,0.186666667,"[0.21, 0.16, 0.19]",100,63.27,AC026740.1,,,,,,,,,",18.16",",0.21,0.16,0.19",,
ENSG00000268891,7,15.6,"[8.28, 15.04, 23.48]",66.66666667,0.046666667,"[0.01, 0.02, 0.11]",100,51.38,AC006014.1,,,,,,,,,",8.28,15.04",",0.01,0.02,0.11",,
ENSG00000268955,8,14.97,[14.97],100,0.02,[0.02],100,42.53,LRLE1,,,,,,,,,",14.97",",0.02",,
ENSG00000268991,1,8.81,[8.81],100,0.53,[0.53],100,58.24,FAM231C,,,,,,,,,",8.81",",0.53",,
ENSG00000269011,21,5.98,[5.98],100,0,[0.0],100,63.19,AL050303.1,,,,,,,,,",5.98",",0",,
ENSG00000269042,11,24.585,"[33.67, 15.5]",50,0.455,"[0.91, 0.0]",100,41.58,AP001925.1,,,,,,,,,",15.5",",0.91,0",,
ENSG00000269047,16,20.365,"[23.04, 17.69]",50,15.65,"[31.25, 0.05]",50,70.39,AC009041.2,,,,,,,,,",17.69",",0.05",,
ENSG00000269339,12,19.395,"[26.72, 12.07]",50,0.055,"[0.1, 0.01]",100,35.84,AC139768.1,,,,,,,,,",12.07",",0.1,0.01",,
ENSG00000269358,1,23.60333333,"[29.49, 21.38, 19.94]",33.33333333,0.1,"[0.15, 0.08, 0.07]",100,39.05,AC138393.1,,,,,,,,,",19.94",",0.15,0.08,0.07",,
ENSG00000269396,7,15.69571429,"[21.79, 10.75, 4.46, 3.94, 17.22, 16.63, 35.08]",71.42857143,2.178571429,"[3.21, 1.73, 0.74, 0.66, 3.09, 2.87, 2.95]",100,67.56,AC187652.1,,,,,,,,,",10.75,4.46,3.94,17.22,16.63",",3.21,1.73,0.74,0.66,3.09,2.87,2.95",,
ENSG00000269558,7,8.19,"[8.7, 13.43, 2.44]",100,1.383333333,"[1.7, 2.43, 0.02]",100,65.67,AC104057.1,,,,,,,,,",8.7,13.43,2.44",",1.7,2.43,0.02",,
ENSG00000269633,2,16.07,[16.07],100,0.1,[0.1],100,48.29,AC017081.1,,,,,,,,,",16.07",",0.1",,
ENSG00000269647,1,2.59,[2.59],100,0,[0.0],100,59.74,BX842679.1,,,,,,,,,",2.59",",0",,
ENSG00000269676,12,10.99,"[28.24, 16.45, 5.99, 4.95, 5.26, 8.56, 2.37, 16.1]",87.5,2.485,"[3.53, 3.41, 1.89, 1.32, 2.41, 3.04, 0.95, 3.33]",100,68.41,MUC8,,,,,,,,,",16.45,5.99,4.95,5.26,8.56,2.37,16.1",",3.53,3.41,1.89,1.32,2.41,3.04,0.95,3.33",,
ENSG00000269746,16,11.4,[11.4],100,0.31,[0.31],100,50.13,AC009060.1,,,,,,,,,",11.4",",0.31",,
ENSG00000270249,7,22.37285714,"[46.02, 18.41, 18.63, 48.15, 9.19, 3.53, 12.68]",71.42857143,10.38428571,"[17.59, 13.97, 0.63, 25.52, 0.09, 7.87, 7.02]",85.71428571,52.04,RP11-514P8.7,,,,,,,,,",18.41,18.63,9.19,3.53,12.68",",17.59,13.97,0.63,0.09,7.87,7.02",,
ENSG00000271079,7,5.95,[5.95],100,6.74,[6.74],100,41.28,CTAGE15,,,,,,,,,",5.95",",6.74",,
ENSG00000271321,7,14.79,[14.79],100,17.62,[17.62],100,41.33,CTAGE6,,,,,,,,,",14.79",",17.62",,
ENSG00000073009,X,7.28,"[24.47, 23.42, 2.33, 0.07, 2.12, 0.22, 0.22, 0.41, 10.05, 9.49]",80,9.976,"[30.53, 49.28, 2.5, 0.0, 0.26, 0.0, 0.0, 1.43, 6.11, 9.65]",80,55.97,IKBKG,,,,,,,,,",2.33,0.07,2.12,0.22,0.22,0.41,10.05,9.49",",2.5,0,0.26,0,0,1.43,6.11,9.65",,
ENSG00000102080,X,10.83,"[13.97, 13.78, 12.14, 3.43]",100,0.0675,"[0.0, 0.04, 0.0, 0.23]",100,49.67,TEX28P2,,,,,,,,,",13.97,13.78,12.14,3.43",",0,0.04,0,0.23",,
ENSG00000123584,X,8.48,[8.48],100,3.91,[3.91],100,58.28,MAGEA9B,300342,"MAGEA9, MAGE9","Melanoma antigen, family A, 9",MAGEA9,4108,ENSG00000123584,,,",8.48",",3.91",,
ENSG00000131721,X,8.37,"[3.85, 21.97, 4.5, 3.16]",75,17.4475,"[5.99, 57.61, 4.3, 1.89]",75,45.15,RHOXF2,300447,"RHOXF2, PEPP2","RHOX homeobox family, member 2",RHOXF2,84528,ENSG00000131721,,,",3.85,4.5,3.16",",5.99,4.3,1.89",,
ENSG00000147380,X,7.033333333,"[2.99, 5.41, 4.47, 0.9, 14.23, 14.2]",100,11.48,"[0.01, 10.61, 1.22, 0.0, 56.78, 0.26]",83.33333333,52.92,OPN1MW,,,,,,,,,",2.99,5.41,4.47,0.9,14.23,14.2",",0.01,10.61,1.22,0,0.26",,
ENSG00000147382,X,21.85857143,"[25.52, 25.11, 24.59, 25.69, 18.19, 17.22, 16.69]",42.85714286,45.12142857,"[78.38, 47.11, 84.14, 89.75, 9.9, 3.49, 3.08]",42.85714286,56.22,FAM58A,,,,,,,,,",18.19,17.22,16.69",",9.9,3.49,3.08",,
ENSG00000154545,X,16.12727273,"[17.09, 17.09, 17.09, 17.09, 17.09, 17.09, 17.09, 17.09, 17.09, 17.09, 6.5]",100,0.485454545,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04, 5.3]",100,60.03,MAGED4,300702,"MAGED4, MAGEE1, KIAA1859","Melanoma antigen, family D, 4",MAGED4,728239,ENSG00000154545,,,",17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,6.5",",0,0,0,0,0,0,0,0,0,0.04,5.3",,
ENSG00000155622,X,15.43,"[15.43, 15.43, 15.43, 15.43]",100,0,"[0.0, 0.0, 0.0, 0.0]",100,37.83,XAGE2B,300416,"XAGE2, GAGED3","X antigen family, member 2",XAGE2,9502,ENSG00000155622,,,",15.43,15.43,15.43,15.43",",0,0,0,0",,
ENSG00000157950,X,18.34833333,"[18.6, 18.6, 18.6, 18.59, 17.86, 17.84]",100,0.001666667,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.01]",100,45.03,SSX2B,,,,,,,,,",18.6,18.6,18.6,18.59,17.86,17.84",",0,0,0,0,0,0.01",,
ENSG00000159123,X,11.53833333,"[15.61, 20.18, 9.62, 9.29, 9.88, 4.65]",83.33333333,10.90833333,"[20.19, 1.01, 5.17, 6.02, 27.73, 5.33]",66.66666667,44.12,DMRTC1,,,,,,,,,",15.61,9.62,9.29,9.88,4.65",",1.01,5.17,6.02,5.33",,
ENSG00000166008,X,6.38,[6.38],100,0.02,[0.02],100,58.29,MAGEA9,,,,,,,,,",6.38",",0.02",,
ENSG00000166160,X,8.83,"[6.76, 9.17, 6.64, 1.26, 15.87, 13.28]",100,14.27,"[0.09, 23.68, 4.83, 0.0, 57.02, 0.0]",66.66666667,52.92,OPN1MW2,,,,,,,,,",6.76,9.17,6.64,1.26,15.87,13.28",",0.09,4.83,0,0",,
ENSG00000169057,X,21.14666667,"[22.81, 25.38, 15.25]",33.33333333,54.25666667,"[80.57, 72.84, 9.36]",33.33333333,46.92,MECP2,300005,"MECP2, RTT, PPMX, MRX16, MRX79, AUTSX3, MRXSL, MRXS13",Methyl-CpG-binding protein-2,MECP2,4204,ENSG00000169057,70kb centromeric of RCP/GCP,"{Autism susceptibility, X-linked 3}, 300496 (3), Isolated cases, X-linked, Multifactorial; Encephalopathy, neonatal severe, 300673 (3), X-linked recessive; Mental retardation, X-linked syndromic, Lubs type, 300260 (3), X-linked recessive; Mental retardation, X-linked, syndromic 13, 300055 (3), X-linked recessive; Rett syndrome, 312750 (3), X-linked dominant; Rett syndrome, atypical, 312750 (3), X-linked dominant; Rett syndrome, preserved speech variant, 312750 (3), X-linked dominant",",15.25",",9.36",,
ENSG00000169059,X,11.8,"[16.01, 7.59]",100,24.335,"[42.3, 6.37]",50,57.5,VCX3A,300533,"VCX3A, VCX8R, VCXA","Variably charged, X chromosome, 3A",VCX3A,51481,ENSG00000169059,,,",16.01,7.59",",6.37",,
ENSG00000169551,X,17.615,"[5.24, 4.97, 23.77, 24.66, 23.88, 23.17]",33.33333333,28.64666667,"[0.0, 0.05, 48.67, 30.05, 37.06, 56.05]",33.33333333,38.82,CT55,,,,,,,,,",5.24,4.97",",0,0.05",,
ENSG00000171116,X,10.08,"[10.08, 10.08]",100,0,"[0.0, 0.0]",100,56.93,HSFX1,,,,,,,,,",10.08,10.08",",0,0",,
ENSG00000171478,X,8.205,"[5.94, 5.56, 10.67, 10.65]",100,0.965,"[0.35, 3.49, 0.02, 0.0]",100,48.75,SPACA5B,,,,,,,,,",5.94,5.56,10.67,10.65",",0.35,3.49,0.02,0",,
ENSG00000171489,X,13.395,"[6.23, 6.74, 20.37, 20.24]",50,2.5475,"[0.51, 9.59, 0.07, 0.02]",100,48.84,SPACA5,300593,"SPACA5, LOC389852",Sperm acrosome associated 5,SPACA5,389852,ENSG00000171489,,,",6.23,6.74",",0.51,9.59,0.07,0.02",,
ENSG00000176896,X,21.995,"[19.06, 24.93]",50,25.975,"[1.01, 50.94]",50,41.46,TCEANC,,,,,,,,,",19.06",",1.01",,
ENSG00000177504,X,6.345,"[9.63, 3.06]",100,23.815,"[42.35, 5.28]",50,57.27,VCX2,300532,"VCX2, VCX2R, VCXB","Variably charged, X chromosome, 2",VCX2,51480,ENSG00000177504,,,",9.63,3.06",",5.28",,
ENSG00000179028,X,7.24,"[7.24, 7.24]",100,0,"[0.0, 0.0]",100,51.3,RP11-363G10.2,,,,,,,,,",7.24,7.24",",0,0",,
ENSG00000179304,X,1.44,[1.44],100,0.51,[0.51],100,48.73,FAM156B,,,,,,,,,",1.44",",0.51",,
ENSG00000182242,X,15.5175,"[13.63, 10.52, 10.52, 27.4]",75,5.82,"[0.07, 0.0, 0.0, 23.21]",75,49.68,TEX28P1,,,,,,,,,",13.63,10.52,10.52",",0.07,0,0",,
ENSG00000182646,X,0.98,[0.98],100,0.05,[0.05],100,46.51,FAM156A,,,,,,,,,",0.98",",0.05",,
ENSG00000182776,X,17.55,"[17.55, 17.55]",100,0,"[0.0, 0.0]",100,51.3,RP11-114H20.1,,,,,,,,,",17.55,17.55",",0,0",,
ENSG00000183305,X,15.75,[15.75],100,0,[0.0],100,55.87,MAGEA2B,300549,MAGEA2B,"Melanoma antigen, family A, 2B",MAGEA2B,266740,ENSG00000183305,,,",15.75",",0",,
ENSG00000183461,X,13.72,"[14.53, 14.53, 12.1]",100,0.126666667,"[0.0, 0.0, 0.38]",100,41.96,XAGE1C,,,,,,,,,",14.53,14.53,12.1",",0,0,0.38",,
ENSG00000183678,X,3.01,"[3.01, 3.01, 3.01]",100,0,"[0.0, 0.0, 0.0]",100,65.85,CTAG1A,,,,,,,,,",3.01,3.01,3.01",",0,0,0",,
ENSG00000184033,X,3,"[3.0, 3.0, 3.0]",100,0,"[0.0, 0.0, 0.0]",100,65.85,CTAG1B,300156,"CTAG1B, CTAG1",Cancer/testis antigen 1B,CTAG1B,1485,ENSG00000184033,,,",3,3,3",",0,0,0",,
ENSG00000184388,X,2.8,[2.8],100,2.94,[2.94],100,49.77,PABPC1L2B,,,,,,,,,",2.8",",2.94",,
ENSG00000184911,X,9.776666667,"[14.8, 12.52, 9.03, 8.73, 6.42, 7.16]",100,1.475,"[0.31, 2.84, 1.13, 2.04, 0.6, 1.93]",100,44.14,DMRTC1B,,,,,,,,,",14.8,12.52,9.03,8.73,6.42,7.16",",0.31,2.84,1.13,2.04,0.6,1.93",,
ENSG00000185254,X,11.6425,"[13.28, 13.28, 13.28, 6.73]",100,0.0175,"[0.0, 0.0, 0.0, 0.07]",100,49.72,TEX28,,,,,,,,,",13.28,13.28,13.28,6.73",",0,0,0,0.07",,
ENSG00000185554,X,4.259047619,"[5.76, 6.54, 6.82, 1.07, 0.87, 0.81, 0.78, 0.78, 0.75, 0.66, 5.67, 3.04, 6.91, 17.51, 7.58, 2.77, 0.36, 0.06, 0.46, 3.36, 16.88]",100,6.335238095,"[0.07, 4.83, 12.87, 0.38, 0.09, 0.31, 2.53, 0.58, 0.68, 1.66, 5.98, 2.93, 4.04, 36.8, 13.5, 3.19, 1.75, 0.0, 0.11, 3.76, 36.98]",90.47619048,42.21,NXF2,,,,,,,,,",5.76,6.54,6.82,1.07,0.87,0.81,0.78,0.78,0.75,0.66,5.67,3.04,6.91,17.51,7.58,2.77,0.36,0.06,0.46,3.36,16.88",",0.07,4.83,12.87,0.38,0.09,0.31,2.53,0.58,0.68,1.66,5.98,2.93,4.04,13.5,3.19,1.75,0,0.11,3.76",,
ENSG00000185751,X,14.53,"[14.53, 14.53, 14.53, 14.53]",100,0,"[0.0, 0.0, 0.0, 0.0]",100,37.83,XAGE2,,,,,,,,,",14.53,14.53,14.53,14.53",",0,0,0,0",,
ENSG00000185945,X,6.66952381,"[25.35, 6.54, 1.9, 1.28, 1.43, 2.58, 4.73, 8.15, 3.91, 1.72, 1.62, 7.17, 1.3, 6.0, 20.07, 28.6, 9.4, 1.24, 3.22, 2.98, 0.87]",85.71428571,16.37380952,"[55.66, 6.22, 0.24, 0.0, 1.36, 2.68, 11.95, 27.34, 2.92, 2.01, 0.84, 11.89, 8.1, 15.26, 67.57, 87.46, 20.82, 8.37, 9.27, 3.39, 0.5]",76.19047619,42.23,NXF2B,,,,,,,,,",6.54,1.9,1.28,1.43,2.58,4.73,8.15,3.91,1.72,1.62,7.17,1.3,6,9.4,1.24,3.22,2.98,0.87",",6.22,0.24,0,1.36,2.68,11.95,2.92,2.01,0.84,11.89,8.1,15.26,8.37,9.27,3.39,0.5",,
ENSG00000185978,X,12.11,[12.11],100,0.01,[0.01],100,63.25,H2AFB3,,,,,,,,,",12.11",",0.01",,
ENSG00000185990,X,16.39,[16.39],100,0,[0.0],100,64.9,F8A3,,,,,,,,,",16.39",",0",,
ENSG00000186288,X,2.4,[2.4],100,2.66,[2.66],100,49.62,PABPC1L2A,,,,,,,,,",2.4",",2.66",,
ENSG00000187243,X,17.11538462,"[17.42, 17.09, 17.09, 17.09, 17.09, 17.09, 17.09, 17.09, 17.09, 17.09, 17.09, 17.09, 17.09]",100,0.003076923,"[0.03, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",100,60.02,MAGED4B,300765,MAGED4B,"Melanoma antigen, family D, 4B",MAGED4B,81557,ENSG00000187243,,,",17.42,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09,17.09",",0.03,0.01,0,0,0,0,0,0,0,0,0,0,0",,
ENSG00000197932,X,4.55,[4.55],100,2.82,[2.82],100,64.79,F8A1,,,,,,,,,",4.55",",2.82",,
ENSG00000198021,X,12.12,"[13.35, 10.89]",100,0.25,"[0.0, 0.5]",100,50.82,SPANXA1,300305,"SPANXA1, SPANX","Sperm protein associated with the nucleus, X chromosome, family member A1",SPANXA1,30014,ENSG00000198021,,,",13.35,10.89",",0,0.5",,
ENSG00000198307,X,17.75,[17.75],100,0.09,[0.09],100,63.25,H2AFB2,,,,,,,,,",17.75",",0.09",,
ENSG00000198444,X,16.61,[16.61],100,0,[0.0],100,64.9,F8A2,,,,,,,,,",16.61",",0",,
ENSG00000198946,X,9.605,"[10.81, 10.73, 10.35, 8.36, 15.93, 1.45]",100,10.535,"[0.0, 0.02, 0.0, 8.17, 50.89, 4.13]",83.33333333,44.9,SSX4B,,,,,,,,,",10.81,10.73,10.35,8.36,15.93,1.45",",0,0.02,0,8.17,4.13",,
ENSG00000203902,X,0.28,[0.28],100,0.1,[0.1],100,69.02,PNMA6B,,,,,,,,,",0.28",",0.1",,
ENSG00000203926,X,5.57,"[5.67, 5.47]",100,0.185,"[0.37, 0.0]",100,50.82,SPANXA2,300493,SPANXA2,"Sperm protein associated with the nucleus, X chromosome, family member A2",SPANXA2,728712,ENSG00000203926,,,",5.67,5.47",",0.37,0",,
ENSG00000203989,X,7.5525,"[12.16, 6.78, 10.15, 1.12]",100,11.1975,"[0.61, 8.22, 33.36, 2.6]",75,45.15,RHOXF2B,,,,,,,,,",12.16,6.78,10.15,1.12",",0.61,8.22,2.6",,
ENSG00000204375,X,6.28,"[6.28, 6.28, 6.28]",100,0,"[0.0, 0.0, 0.0]",100,41.96,XAGE1E,,,,,,,,,",6.28,6.28,6.28",",0,0,0",,
ENSG00000204376,X,6.773333333,"[6.82, 6.75, 6.75]",100,0.033333333,"[0.1, 0.0, 0.0]",100,41.96,XAGE1D,,,,,,,,,",6.82,6.75,6.75",",0.1,0,0",,
ENSG00000204379,X,14.7,"[15.04, 14.53, 14.53]",100,0,"[0.0, 0.0, 0.0]",100,41.94,XAGE1A,300742,XAGE1A,"X antigen family, member 1A",XAGE1A,653220,ENSG00000204379,,,",15.04,14.53,14.53",",0,0,0",,
ENSG00000204382,X,15.36666667,"[15.43, 15.43, 15.24]",100,0,"[0.0, 0.0, 0.0]",100,42.82,XAGE1B,300744,XAGE1C,"X antigen family, member 1C",XAGE1B,653067,ENSG00000204382,,,",15.43,15.43,15.24",",0,0,0",,
ENSG00000204645,X,8.681666667,"[6.63, 2.86, 6.96, 13.97, 10.86, 10.81]",100,4.42,"[4.54, 11.21, 10.74, 0.0, 0.03, 0.0]",100,45.05,SSX4,,,,,,,,,",6.63,2.86,6.96,13.97,10.86,10.81",",4.54,11.21,10.74,0,0.03,0",,
ENSG00000205775,X,5.8475,"[4.47, 3.91, 8.2, 6.81]",100,0.3525,"[0.04, 1.35, 0.0, 0.02]",100,44.25,GAGE2E,,,,,,,,,",4.47,3.91,8.2,6.81",",0.04,1.35,0,0.02",,
